#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 04 03 03 00 135  8.7 11.2  2.02 16.00  5.91 999 1023.4   8.5  11.0 999.0 99.0 99.00
2007 04 03 04 00 136  8.4 10.3  1.56 14.81  4.52 999 1023.3   8.6  11.0 999.0 99.0 99.00
2007 04 03 05 00 142  8.4  9.9  1.82 14.81  5.22 999 1023.4   8.9  10.9 999.0 99.0 99.00
2007 04 03 06 00 138  8.7 10.5  1.91 14.81  5.76 999 1022.7   9.0  10.9 999.0 99.0 99.00
2007 04 03 07 00 135  9.1 11.0  1.91 14.81  5.18 999 1022.2   9.1  10.9 999.0 99.0 99.00
2007 04 03 08 00 142  8.8 10.4  1.84 14.81  4.97 999 1022.2   9.4  10.9 999.0 99.0 99.00
2007 04 03 09 00 137  9.0 10.5  1.85 14.81  4.96 999 1021.5   9.4  10.9 999.0 99.0 99.00
2007 04 03 10 00 135  9.0 10.6  1.81 14.81  4.82 999 1020.9   9.6  10.9 999.0 99.0 99.00
2007 04 03 11 00 143  8.8 10.5  1.65 14.81  4.62 999 1020.6   9.7  10.9 999.0 99.0 99.00
2007 04 03 12 00 143  8.9 10.4  1.68  5.56  4.68 999 1020.2   9.6  10.9 999.0 99.0 99.00
2007 04 03 13 00 141  8.9 10.5  1.88  5.26  4.96 999 1019.9   9.7  10.9 999.0 99.0 99.00
2007 04 03 14 00 147  9.1 10.4  1.78 14.81  5.04 999 1019.4   9.8  10.9 999.0 99.0 99.00
2007 04 03 15 00 141  9.3 11.0  1.79 14.81  5.13 999 1019.0   9.9  10.9 999.0 99.0 99.00
2007 04 03 16 00 142  9.7 11.3  1.97 14.81  4.94 999 1018.8  10.0  10.9 999.0 99.0 99.00
2007 04 03 17 00 146 10.3 11.9  1.95 13.79  4.95 999 1018.6   9.9  10.9 999.0 99.0 99.00
2007 04 03 18 00 147 10.1 12.2  1.97  5.26  4.81 999 1018.2  10.2  10.9 999.0 99.0 99.00
2007 04 03 19 00 150 10.7 12.1  1.85  4.76  4.60 999 1017.9  10.3  10.9 999.0 99.0 99.00
2007 04 03 20 00 152 10.6 13.0  1.97  6.25  4.63 999 1017.7  10.1  10.9 999.0 99.0 99.00
2007 04 03 21 00 150 10.5 12.1  2.08  5.88  4.90 999 1017.0  10.4  10.9 999.0 99.0 99.00
2007 04 03 22 00 156 11.2 13.4  2.12  5.88  4.79 999 1016.4  10.5  10.9 999.0 99.0 99.00
2007 04 03 23 00 160 10.8 12.7  2.17  5.88  4.84 999 1015.8  10.6  10.9 999.0 99.0 99.00
2007 04 04 01 00 167 10.6 12.8  2.21  6.67  5.00 999 1014.8  10.9  10.9 999.0 99.0 99.00
2007 04 04 02 00 163 10.0 12.0  2.14  5.88  4.97 999 1014.5  11.1  10.9 999.0 99.0 99.00
2007 04 04 03 00 166 10.1 12.2  2.21  6.25  5.12 999 1014.3  11.0  10.9 999.0 99.0 99.00
2007 04 04 04 00 167 10.2 12.2  2.28  6.25  5.29 999 1014.2  11.1  10.9 999.0 99.0 99.00
2007 04 04 05 00 165 10.2 12.3  2.24  6.25  5.19 999 1014.1  11.2  10.9 999.0 99.0 99.00
2007 04 04 06 00 172  9.4 11.1  2.23  7.69  5.07 999 1013.9  11.4  10.9 999.0 99.0 99.00
2007 04 04 07 00 174  8.9 10.5  2.24  7.69  5.12 999 1013.6  11.4  10.9 999.0 99.0 99.00
2007 04 04 08 00 182  8.1 10.0  2.14  7.14  5.29 999 1013.8  11.5  10.9 999.0 99.0 99.00
2007 04 04 09 00 187  6.0  7.2  2.08  6.67  5.50 999 1013.7  11.4  10.9 999.0 99.0 99.00
2007 04 04 10 00 187  6.0  7.2  1.91  7.69  5.50 999 1013.2  11.4  10.8 999.0 99.0 99.00
2007 04 04 11 00 205  5.3  6.2  2.07  6.25  5.61 999 1013.2  11.3  10.8 999.0 99.0 99.00
2007 04 04 12 00 221  5.4  6.3  1.94 12.90  5.90 999 1013.4  11.2  10.8 999.0 99.0 99.00
2007 04 04 13 00 225  4.6  5.5  2.01 12.90  6.07 999 1013.7  10.9  10.9 999.0 99.0 99.00
2007 04 04 14 00 207  3.7  4.5  2.05  7.69  6.20 999 1014.0  11.0  10.9 999.0 99.0 99.00
2007 04 04 15 00 187  4.8  5.6  1.84 12.90  6.04 999 1014.2  11.3  10.9 999.0 99.0 99.00
2007 04 04 16 00 204  6.7  7.9  1.88  8.33  6.12 999 1014.5  11.1  10.9 999.0 99.0 99.00
2007 04 04 17 00 187  5.5  6.4  1.97  8.33  6.27 999 1014.7  11.2  10.9 999.0 99.0 99.00
2007 04 04 18 00 185  7.1  8.2  1.62 12.12  5.57 999 1014.8  11.3  10.9 999.0 99.0 99.00
2007 04 04 19 00 190  5.8  6.7  1.91  7.69  5.57 999 1015.1  11.3  10.9 999.0 99.0 99.00
2007 04 04 20 00 175  6.7  8.0  1.81  7.69  5.61 999 1014.8  11.4  11.0 999.0 99.0 99.00
2007 04 04 21 00 171  7.0  8.1  1.55  6.67  5.04 999 1014.5  11.6  11.0 999.0 99.0 99.00
2007 04 04 22 00 168  8.5 10.5  1.58 12.12  5.04 999 1013.9  11.9  11.0 999.0 99.0 99.00
2007 04 04 23 00 163  8.2  9.7  1.59 12.12  4.82 999 1013.6  11.7  11.0 999.0 99.0 99.00
2007 04 05 00 00 168  7.7  9.1  1.58  7.69  4.91 999 1013.3  11.8  11.0 999.0 99.0 99.00
2007 04 05 01 00 172  8.9 10.4  1.67 17.39  5.17 999 1013.1  11.8  11.0 999.0 99.0 99.00
2007 04 05 02 00 180  8.8 10.8  1.92 17.39  5.59 999 1013.1  12.0  11.0 999.0 99.0 99.00
2007 04 05 03 00 177  7.9  9.0  1.92 17.39  5.75 999 1013.1  11.8  11.0 999.0 99.0 99.00
2007 04 05 04 00 175  8.8 10.5  2.03 17.39  5.75 999 1013.0  11.9  11.0 999.0 99.0 99.00
2007 04 05 05 00 178  9.1 11.1  1.98 16.00  5.39 999 1013.4  11.9  11.0 999.0 99.0 99.00
2007 04 05 06 00 178  9.5 11.2  1.96 17.39  5.05 999 1013.6  11.8  11.0 999.0 99.0 99.00
2007 04 05 07 00 182  9.6 11.6  2.17 17.39  5.29 999 1013.8  11.8  11.0 999.0 99.0 99.00
2007 04 05 08 00 178  9.7 11.6  1.89  5.56  4.74 999 1013.6  11.7  11.0 999.0 99.0 99.00
2007 04 05 09 00 178  9.7 11.3  2.14 16.00  5.18 999 1013.5  11.7  11.0 999.0 99.0 99.00
2007 04 05 10 00 178  8.9 10.5  2.21 16.00  5.27 999 1013.3  11.8  11.0 999.0 99.0 99.00
2007 04 05 11 00 174 10.0 12.1  1.91  6.25  4.81 999 1013.0  12.0  11.0 999.0 99.0 99.00
2007 04 05 12 00 172  9.0 10.6  2.08  6.67  5.07 999 1012.9  11.7  11.0 999.0 99.0 99.00
2007 04 05 13 00 167  9.7 11.4  2.32 16.00  5.65 999 1012.6  11.6  10.9 999.0 99.0 99.00
2007 04 05 14 00 170  9.6 11.0  2.12  6.67  5.16 999 1012.6  11.6  10.9 999.0 99.0 99.00
2007 04 05 15 00 176  9.4 11.4  2.39 14.81  5.62 999 1012.8  11.8  10.9 999.0 99.0 99.00
2007 04 05 16 00 167  8.7 10.0  2.38  7.69  5.65 999 1012.9  11.7  10.9 999.0 99.0 99.00
2007 04 05 17 00 173  9.1 11.1  2.38 16.00  5.60 999 1013.1  11.9  10.9 999.0 99.0 99.00
2007 04 05 18 00 171  8.4  9.9  2.34 16.00  5.58 999 1013.5  11.7  10.9 999.0 99.0 99.00
2007 04 05 19 00 171  8.2  9.8  2.02  7.69  5.08 999 1013.4  11.8  10.9 999.0 99.0 99.00
2007 04 05 20 00 171  8.5 10.1  2.01  7.14  5.25 999 1013.1  11.8  10.9 999.0 99.0 99.00
2007 04 05 21 00 168  9.0 10.7  2.14 16.00  5.66 999 1012.8  11.9  10.8 999.0 99.0 99.00
2007 04 05 22 00 169  8.9 10.6  2.12  7.14  5.23 999 1012.4  11.7  10.7 999.0 99.0 99.00
2007 04 05 23 00 174  9.1 11.4  2.35 14.81  5.50 999 1012.1  11.8  10.7 999.0 99.0 99.00
2007 04 06 00 00 178  8.6 10.6  2.42 14.81  5.69 999 1011.8  11.7  10.8 999.0 99.0 99.00
2007 04 06 01 00 175  8.8 10.5  2.47  7.69  5.88 999 1011.4  11.8  10.8 999.0 99.0 99.00
2007 04 06 02 00 174  9.3 11.1  2.45 14.81  6.05 999 1010.7  11.8  10.8 999.0 99.0 99.00
2007 04 06 03 00 178  9.3 10.8  2.66 12.12  6.18 999 1010.4  11.7  10.8 999.0 99.0 99.00
2007 04 06 04 00 174  9.8 11.4  2.53  8.33  5.76 999 1010.0  11.8  10.8 999.0 99.0 99.00
2007 04 06 05 00 172  9.6 11.5  2.85 10.81  6.04 999 1010.2  11.8  10.8 999.0 99.0 99.00
2007 04 06 06 00 166 10.6 12.4  2.95 10.81  5.93 999 1009.9  11.8  10.8 999.0 99.0 99.00
2007 04 06 07 00 172 11.2 12.9  3.21  7.69  6.27 999 1009.4  12.0  10.7 999.0 99.0 99.00
2007 04 06 08 00 170 11.9 14.2  3.19 14.81  6.20 999 1008.7  12.0  10.7 999.0 99.0 99.00
2007 04 06 09 00 173 12.0 14.8  2.71 10.00  5.50 999 1008.3  12.0  10.7 999.0 99.0 99.00
2007 04 06 10 00 177 11.8 14.0  3.19  7.69  5.93 999 1007.8  12.1  10.7 999.0 99.0 99.00
2007 04 06 11 00 170 11.3 13.8  3.26 10.81  6.35 999 1006.9  12.1  10.7 999.0 99.0 99.00
2007 04 06 12 00 169 11.6 13.8  3.26  6.25  6.07 999 1006.3  12.1  10.7 999.0 99.0 99.00
2007 04 06 13 00 184 11.9 14.3  3.30 11.43  6.27 999 1006.3  12.2  10.8 999.0 99.0 99.00
2007 04 06 14 00 176 10.6 12.8  3.43  8.33  6.33 999 1005.8  12.3  10.8 999.0 99.0 99.00
2007 04 06 15 00 175 11.7 13.6  3.38 10.81  6.37 999 1005.8  12.6  10.8 999.0 99.0 99.00
2007 04 06 16 00 177 11.8 14.4  3.39 11.43  6.37 999 1005.7  12.6  10.8 999.0 99.0 99.00
2007 04 06 17 00 175 11.4 13.7  3.61 10.81  6.67 999 1005.5  12.6  10.8 999.0 99.0 99.00
2007 04 06 18 00 177 11.8 14.1  3.73 11.43  6.60 999 1005.8  12.4  10.8 999.0 99.0 99.00
2007 04 06 19 00 192 10.3 12.6  3.76 11.43  6.82 999 1006.2  12.3  10.8 999.0 99.0 99.00
2007 04 06 20 00 195  6.3  7.8  3.73 10.81  6.79 999 1006.1  11.8  10.9 999.0 99.0 99.00
2007 04 06 21 00 180  6.0  7.1  3.72 12.12  7.13 999 1006.3  11.4  10.9 999.0 99.0 99.00
2007 04 06 22 00 183  3.2  4.0  3.37 12.12  7.19 999 1006.1  11.3  10.9 999.0 99.0 99.00
2007 04 06 23 00 225  5.3  6.3  3.62 11.43  7.84 999 1006.7  11.3  10.9 999.0 99.0 99.00
2007 04 07 00 00 284  4.0  5.2  3.64 10.81  8.27 999 1006.1  11.0  10.9 999.0 99.0 99.00
2007 04 07 01 00 319  4.3  5.4  3.53 12.90  8.26 999 1006.4  10.6  10.9 999.0 99.0 99.00
2007 04 07 02 00 333  3.2  4.1  3.48 11.43  8.18 999 1006.7  10.6  10.9 999.0 99.0 99.00
2007 04 07 03 00 320  5.8  7.1  3.52 12.90  8.80 999 1007.0  10.7  10.8 999.0 99.0 99.00
2007 04 07 04 00 321  5.2  6.1  3.58 12.90  8.76 999 1008.2  10.8  10.8 999.0 99.0 99.00
2007 04 07 05 00 304  4.3  5.4  3.77 12.12  8.95 999 1009.0  10.9  10.8 999.0 99.0 99.00
2007 04 07 06 00 289  4.5  5.7  3.90 12.90  8.93 999 1009.6  10.9  10.9 999.0 99.0 99.00
2007 04 07 07 00 299  6.4  8.0  3.57 12.12  8.55 999 1009.8  10.6  10.9 999.0 99.0 99.00
2007 04 07 08 00 311  5.5  6.8  3.64 12.90  8.73 999 1010.6  10.7  10.9 999.0 99.0 99.00
2007 04 07 09 00 293  5.4  6.5  3.55 12.90  8.57 999 1010.9  10.6  10.9 999.0 99.0 99.00
2007 04 07 10 00 288  5.5  7.0  3.48 12.12  8.68 999 1010.9  10.5  10.8 999.0 99.0 99.00
2007 04 07 11 00 283  5.0  6.2  3.44 12.12  8.45 999 1011.3  10.4  10.8 999.0 99.0 99.00
2007 04 07 12 00 271  5.4  6.8  3.19 12.12  8.00 999 1011.6  10.3  10.8 999.0 99.0 99.00
2007 04 07 13 00 271  5.1  6.2  3.19 12.12  8.50 999 1011.8  10.2  10.8 999.0 99.0 99.00
2007 04 07 14 00 259  4.9  6.5  3.29 11.43  8.47 999 1012.3  10.3  10.8 999.0 99.0 99.00
2007 04 07 15 00 256  5.3  6.7  3.08 11.43  7.97 999 1012.6  10.6  10.8 999.0 99.0 99.00
2007 04 07 16 00 242  5.7  6.9  3.15 12.12  7.74 999 1012.8  10.8  10.8 999.0 99.0 99.00
2007 04 07 17 00 236  6.2  8.0  3.30 11.43  8.09 999 1013.1  10.9  10.8 999.0 99.0 99.00
2007 04 07 18 00 215  5.3  6.5  3.42 11.43  8.14 999 1012.8  11.0  10.9 999.0 99.0 99.00
2007 04 07 19 00 203  5.6  7.0  3.05 10.81  7.64 999 1012.9  11.0  11.0 999.0 99.0 99.00
2007 04 07 20 00 212  7.1  9.3  3.03 11.43  7.56 999 1013.3  11.2  11.1 999.0 99.0 99.00
2007 04 07 21 00 205  7.0  8.5  3.08 12.12  7.66 999 1013.3  11.3  11.1 999.0 99.0 99.00
2007 04 07 22 00 194  7.7 10.0  2.78 10.81  7.23 999 1012.8  11.3  11.1 999.0 99.0 99.00
2007 04 07 23 00 193  9.1 11.0  2.96 11.43  7.28 999 1012.3  11.2  11.1 999.0 99.0 99.00
2007 04 08 00 00 193  9.8 11.4  3.05 12.12  6.82 999 1011.7  11.1  11.1 999.0 99.0 99.00
2007 04 08 01 00 184  9.4 10.9  2.75 11.43  6.36 999 1011.3  11.2  11.0 999.0 99.0 99.00
2007 04 08 02 00 180  9.9 12.5  3.33 11.43  7.07 999 1010.6  11.3  11.0 999.0 99.0 99.00
2007 04 08 03 00 175 10.7 12.6  2.62 10.81  6.00 999 1009.8  11.3  11.0 999.0 99.0 99.00
2007 04 08 04 00 174 11.5 14.0  3.12 11.43  6.45 999 1009.4  11.5  11.0 999.0 99.0 99.00
2007 04 08 05 00 177 11.6 13.8  2.91 10.00  5.79 999 1009.3  11.8  11.0 999.0 99.0 99.00
2007 04 08 06 00 179 12.3 14.3  2.87 11.43  5.96 999 1008.9  12.0  11.1 999.0 99.0 99.00
2007 04 08 07 00 180 12.6 15.5  3.22 10.81  6.09 999 1008.1  12.0  11.0 999.0 99.0 99.00
2007 04 08 08 00 189 12.4 14.9  3.58 10.81  6.28 999 1007.7  12.1  11.0 999.0 99.0 99.00
2007 04 08 09 00 189 12.3 14.9  3.28  7.14  6.03 999 1007.0  11.7  11.0 999.0 99.0 99.00
2007 04 08 10 00 192 11.7 14.5  3.60  7.69  6.27 999 1006.2  11.8  11.0 999.0 99.0 99.00
2007 04 08 11 00 193 11.9 14.6  3.41  6.67  6.05 999 1005.5  11.9  11.0 999.0 99.0 99.00
2007 04 08 12 00 194 10.9 13.3  3.24  8.33  6.16 999 1004.8  11.8  11.0 999.0 99.0 99.00
2007 04 08 13 00 195  9.7 11.4  3.20  8.33  6.10 999 1004.1  11.7  10.9 999.0 99.0 99.00
2007 04 08 14 00 204 10.1 11.7  3.31  9.09  6.39 999 1003.6  11.8  10.9 999.0 99.0 99.00
2007 04 08 15 00 228  8.2  9.8  3.24 10.81  6.48 999 1003.9  11.8  10.8 999.0 99.0 99.00
2007 04 08 16 00 224  8.2 10.3  2.97 10.81  6.37 999 1004.1  11.3  10.8 999.0 99.0 99.00
2007 04 08 17 00 226  7.7  9.1  3.07 11.43  6.78 999 1004.5  11.7  10.9 999.0 99.0 99.00
2007 04 08 18 00 225  7.5  9.2  3.04 11.43  6.63 999 1004.8  11.7  10.9 999.0 99.0 99.00
2007 04 08 19 00 220  8.5 10.6  3.02 10.81  6.66 999 1005.3  11.7  10.9 999.0 99.0 99.00
2007 04 08 20 00 225  9.4 11.4  3.04 10.81  6.66 999 1005.3  11.8  11.0 999.0 99.0 99.00
2007 04 08 21 00 238 10.6 13.4  2.92 10.81  6.18 999 1005.3  11.5  11.0 999.0 99.0 99.00
2007 04 08 22 00 273 12.2 15.6  3.28 10.81  6.66 999 1006.2  11.3  11.1 999.0 99.0 99.00
2007 04 08 23 00 279 12.5 14.9  3.42 10.00  6.20 999 1007.3  10.8  11.0 999.0 99.0 99.00
2007 04 09 00 00 274 10.6 13.2  3.14 11.43  5.91 999 1008.3  11.0  11.1 999.0 99.0 99.00
2007 04 09 01 00 276 10.5 12.7  3.01 12.12  5.92 999 1009.1  11.1  11.0 999.0 99.0 99.00
2007 04 09 02 00 275 10.5 12.7  3.49 10.81  6.27 999 1010.2  10.9  10.9 999.0 99.0 99.00
2007 04 09 03 00 272 10.1 12.6  3.46 10.81  6.25 999 1011.0  10.7  10.9 999.0 99.0 99.00
2007 04 09 04 00 271 10.9 12.9  3.20 10.81  6.02 999 1012.1  10.5  11.0 999.0 99.0 99.00
2007 04 09 05 00 271 10.7 12.8  3.41 12.12  6.45 999 1013.2  10.6  11.0 999.0 99.0 99.00
2007 04 09 06 00 266 10.1 12.5  3.28 11.43  6.40 999 1014.0  10.7  11.0 999.0 99.0 99.00
2007 04 09 07 00 265 10.3 12.0  3.34 12.12  6.65 999 1014.7  10.7  11.0 999.0 99.0 99.00
2007 04 09 08 00 265  9.3 11.3  4.00 13.79  7.52 999 1015.3  10.8  11.0 999.0 99.0 99.00
2007 04 09 09 00 252  9.0 11.5  3.86 12.90  7.63 999 1015.9  10.9  11.0 999.0 99.0 99.00
2007 04 09 10 00 258  7.1  8.9  3.62 12.90  7.64 999 1016.3  10.6  11.0 999.0 99.0 99.00
2007 04 09 11 00 277  9.9 12.5  3.83 14.81  7.61 999 1016.8  10.5  11.0 999.0 99.0 99.00
2007 04 09 12 00 267  8.8 10.9  3.47 13.79  7.29 999 1017.1  10.4  11.0 999.0 99.0 99.00
2007 04 09 13 00 257  9.3 11.5  3.57 13.79  7.24 999 1017.4  10.6  11.0 999.0 99.0 99.00
2007 04 09 14 00 261  9.3 11.3  3.34 13.79  6.98 999 1018.0  10.7  10.9 999.0 99.0 99.00
2007 04 09 15 00 253  7.9  9.5  3.44 12.12  7.13 999 1018.6  10.8  10.9 999.0 99.0 99.00
2007 04 09 16 00 243  9.1 10.6  3.21 13.79  7.05 999 1019.1  11.0  10.9 999.0 99.0 99.00
2007 04 09 17 00 236  8.8 11.0  3.38 12.12  6.83 999 1019.5  11.0  10.9 999.0 99.0 99.00
2007 04 09 18 00 235  8.8 10.5  3.32 12.90  6.94 999 1020.3  11.2  10.9 999.0 99.0 99.00
2007 04 09 19 00 284  8.0  9.6  3.44 13.79  6.96 999 1021.2   8.9  10.9 999.0 99.0 99.00
2007 04 09 20 00 246  7.3  8.9  3.30 13.79  7.04 999 1021.4   9.3  10.9 999.0 99.0 99.00
2007 04 09 21 00 233  8.4 10.2  3.61 12.90  7.40 999 1021.5   9.8  10.9 999.0 99.0 99.00
2007 04 09 22 00 231  7.3  9.0  3.60 14.81  7.65 999 1021.7  10.2  10.9 999.0 99.0 99.00
2007 04 09 23 00 243  6.7  8.6  3.77 13.79  7.59 999 1021.8  10.5  10.9 999.0 99.0 99.00
2007 04 10 00 00 228  6.3  7.8  4.00 12.90  8.54 999 1021.8  10.5  10.9 999.0 99.0 99.00
2007 04 10 01 00 219  5.5  7.0  3.45 12.90  8.02 999 1021.7  10.6  11.0 999.0 99.0 99.00
2007 04 10 02 00 220  5.0  6.2  3.90 12.90  8.86 999 1021.9  10.7  11.0 999.0 99.0 99.00
2007 04 10 03 00 224  4.3  5.4  3.61 12.90  8.90 999 1021.9  10.6  11.0 999.0 99.0 99.00
2007 04 10 04 00 227  4.4  6.0  3.21 17.39  8.24 999 1022.3  10.5  11.0 999.0 99.0 99.00
2007 04 10 05 00 247  4.2  5.7  3.62 16.00  9.40 999 1023.0  10.6  11.0 999.0 99.0 99.00
2007 04 10 06 00 251  4.3  5.4  3.23 16.00  8.88 999 1023.4  10.7  11.0 999.0 99.0 99.00
2007 04 10 07 00 242  4.2  5.3  3.31 16.00  8.71 999 1023.6  10.6  11.0 999.0 99.0 99.00
2007 04 10 08 00 250  3.5  4.3  3.08 14.81  8.34 999 1023.7  10.6  11.0 999.0 99.0 99.00
2007 04 10 09 00 253  3.7  4.8  3.51 14.81  8.97 999 1023.8  10.6  10.9 999.0 99.0 99.00
2007 04 10 11 00 269  3.4  4.6  3.20 14.81  8.73 999 1023.5  10.5  10.8 999.0 99.0 99.00
2007 04 10 12 00 276  2.6  4.1  3.06 13.79  8.49 999 1023.3  10.5  10.8 999.0 99.0 99.00
2007 04 10 13 00 201  0.8  1.7  3.06 13.79  8.60 999 1022.9  10.3  10.8 999.0 99.0 99.00
2007 04 10 14 00 195  1.5  2.1  2.79 14.81  8.20 999 1023.0  10.3  10.8 999.0 99.0 99.00
2007 04 10 15 00 198  3.0  3.8  3.11 13.79  8.55 999 1023.2  10.4  10.8 999.0 99.0 99.00
2007 04 10 17 00 170  5.4  6.6  2.66 13.79  8.13 999 1023.1  10.6  10.8 999.0 99.0 99.00
2007 04 10 18 00 159  5.7  7.0  2.79 13.79  8.52 999 1022.6  10.7  10.8 999.0 99.0 99.00
2007 04 10 19 00 157  7.7  9.6  2.80 14.81  8.18 999 1022.0  10.7  10.8 999.0 99.0 99.00
2007 04 10 20 00 160  9.3 11.4  2.71 14.81  7.52 999 1020.8  10.7  10.8 999.0 99.0 99.00
2007 04 10 21 00 164  9.0 11.5  2.58 14.81  6.56 999 1020.1  10.7  10.8 999.0 99.0 99.00
2007 04 10 22 00 160  9.7 11.7  2.68 12.12  6.71 999 1018.4  10.8  10.8 999.0 99.0 99.00
2007 04 10 23 00 158 10.2 12.5  2.42 10.81  5.89 999 1016.8  10.7  10.9 999.0 99.0 99.00
2007 04 11 00 00 154  8.3 10.1  2.52 10.81  5.79 999 1015.5  10.4  10.8 999.0 99.0 99.00
2007 04 11 01 00 135 11.0 13.2  2.52 12.12  6.16 999 1013.2  10.3  10.8 999.0 99.0 99.00
2007 04 11 02 00 134 12.5 15.4  2.55 12.12  5.80 999 1010.4  10.2  10.8 999.0 99.0 99.00
2007 04 11 03 00 144 10.8 13.1  2.55 11.43  5.47 999 1008.3  10.5  10.7 999.0 99.0 99.00
2007 04 11 04 00 211  8.0 10.1  2.90  6.25  6.04 999 1006.6  11.4  10.7 999.0 99.0 99.00
2007 04 11 05 00 242  7.1  8.9  2.94  6.67  6.24 999 1006.2  11.1  10.7 999.0 99.0 99.00
2007 04 11 06 00 321  8.8 11.4  2.81  7.14  6.32 999 1006.6  10.2  10.7 999.0 99.0 99.00
2007 04 11 07 00 335  7.8  9.4  2.61  7.14  5.90 999 1008.0   9.8  10.7 999.0 99.0 99.00
2007 04 11 08 00 304  7.5  9.2  2.97 12.90  6.25 999 1009.2  10.1  10.6 999.0 99.0 99.00
2007 04 11 09 00 300 11.3 14.9  3.11 12.90  6.00 999 1010.3  10.1  10.6 999.0 99.0 99.00
2007 04 11 10 00 298 14.3 16.8  2.95 12.90  5.44 999 1010.4  10.4  10.6 999.0 99.0 99.00
2007 04 11 11 00 297 15.4 18.4  3.53  7.69  5.98 999 1010.7  10.0  10.6 999.0 99.0 99.00
2007 04 11 12 00 295 14.7 17.9  3.42  6.67  5.66 999 1011.9   9.9  10.6 999.0 99.0 99.00
2007 04 11 13 00 294 16.0 19.8  3.75  7.14  6.18 999 1012.6  10.1  10.6 999.0 99.0 99.00
2007 04 11 14 00 301 14.5 17.0  3.86  8.33  6.20 999 1013.2  10.0  10.6 999.0 99.0 99.00
2007 04 11 15 00 304 12.7 16.1  3.86  8.33  6.18 999 1014.1   9.7  10.6 999.0 99.0 99.00
2007 04 11 16 00 295 14.3 17.2  3.67  9.09  6.04 999 1015.0   9.9  10.6 999.0 99.0 99.00
2007 04 11 17 00 301 12.8 15.9  3.72  7.69  6.28 999 1015.5   9.9  10.6 999.0 99.0 99.00
2007 04 11 18 00 297 12.5 15.0  3.79  9.09  6.52 999 1015.9   9.9  10.6 999.0 99.0 99.00
2007 04 11 19 00 300 12.7 16.4  3.79  9.09  6.41 999 1016.8   9.7  10.6 999.0 99.0 99.00
2007 04 11 20 00 300 11.6 14.1  3.60  9.09  6.13 999 1017.5   9.0  10.6 999.0 99.0 99.00
2007 04 11 21 00 288 13.5 18.6  3.88  9.09  6.42 999 1017.7   9.7  10.6 999.0 99.0 99.00
2007 04 11 22 00 301 11.9 14.8  4.16  8.33  6.61 999 1018.6   9.4  10.7 999.0 99.0 99.00
2007 04 11 23 00 302 15.0 19.2  4.36  8.33  6.53 999 1018.9   8.8  10.7 999.0 99.0 99.00
2007 04 12 00 00 291 15.1 18.5  4.40  9.09  6.63 999 1018.8   9.3  10.7 999.0 99.0 99.00
2007 04 12 01 00 295 13.2 17.7  4.30 10.00  6.62 999 1019.4   9.7  10.7 999.0 99.0 99.00
2007 04 12 02 00 299 14.0 17.4  4.43 10.00  6.62 999 1019.9   9.7  10.6 999.0 99.0 99.00
2007 04 12 03 00 299 13.2 15.9  4.18 10.00  6.58 999 1020.1   9.6  10.6 999.0 99.0 99.00
2007 04 12 04 00 304 12.4 15.4  4.10  9.09  6.50 999 1020.8   9.6  10.6 999.0 99.0 99.00
2007 04 12 05 00 310 12.3 14.9  4.44 10.00  6.71 999 1021.8   9.5  10.6 999.0 99.0 99.00
2007 04 12 06 00 310 10.6 12.9  3.85 10.00  6.57 999 1022.4   9.5  10.6 999.0 99.0 99.00
2007 04 12 07 00 307  9.7 12.4  3.60 10.00  6.33 999 1022.7   9.6  10.6 999.0 99.0 99.00
2007 04 12 08 00 313  7.3  9.6  3.34 10.00  6.73 999 1022.8   9.5  10.7 999.0 99.0 99.00
2007 04 12 09 00 285  7.1  8.9  3.39 10.81  6.73 999 1023.0   9.8  10.6 999.0 99.0 99.00
2007 04 12 10 00 284  8.0  9.9  3.27 10.81  6.71 999 1022.9   9.7  10.6 999.0 99.0 99.00
2007 04 12 11 00 283  7.2  8.5  3.61 10.00  7.19 999 1022.9   9.7  10.6 999.0 99.0 99.00
2007 04 12 12 00 278  5.1  6.1  3.17 10.00  7.05 999 1022.9   9.8  10.6 999.0 99.0 99.00
2007 04 12 13 00 250  5.9  7.3  3.29 10.00  7.16 999 1022.7   9.7  10.5 999.0 99.0 99.00
2007 04 12 14 00 247  5.2  6.2  3.44 17.39  7.81 999 1022.8   9.8  10.5 999.0 99.0 99.00
2007 04 12 15 00 227  5.3  7.1  3.28 10.00  7.46 999 1023.1  10.0  10.5 999.0 99.0 99.00
2007 04 12 16 00 219  4.9  5.9  2.92  8.33  7.03 999 1023.3  10.2  10.5 999.0 99.0 99.00
2007 04 12 17 00 226  6.6  8.0  3.15 10.00  7.15 999 1023.2  10.7  10.6 999.0 99.0 99.00
2007 04 12 18 00 234  9.1 10.7  3.02 17.39  6.75 999 1023.2  10.5  10.6 999.0 99.0 99.00
2007 04 12 19 00 198  7.7  9.2  2.72  9.09  6.21 999 1023.4  10.0  10.7 999.0 99.0 99.00
2007 04 12 20 00 184  6.8  8.7  2.79 10.81  6.88 999 1023.0  10.5  10.8 999.0 99.0 99.00
